RealSense_frame,Vicon_frame,Vicon_timestamp,RightHand1:Wrist1_X,RightHand1:Wrist1_Y,RightHand1:Wrist1_Z,RightHand1:Wrist2_X,RightHand1:Wrist2_Y,RightHand1:Wrist2_Z,RightHand1:Wrist3_X,RightHand1:Wrist3_Y,RightHand1:Wrist3_Z,RightHand1:Thumb1_X,RightHand1:Thumb1_Y,RightHand1:Thumb1_Z,RightHand1:Thumb2_X,RightHand1:Thumb2_Y,RightHand1:Thumb2_Z,RightHand1:Thumb3_X,RightHand1:Thumb3_Y,RightHand1:Thumb3_Z,RightHand1:IndexFinger1_X,RightHand1:IndexFinger1_Y,RightHand1:IndexFinger1_Z,RightHand1:IndexFinger2_X,RightHand1:IndexFinger2_Y,RightHand1:IndexFinger2_Z,RightHand1:IndexFinger3_X,RightHand1:IndexFinger3_Y,RightHand1:IndexFinger3_Z,Realsense:Camera1_X,Realsense:Camera1_Y,Realsense:Camera1_Z,Realsense:Camera2_X,Realsense:Camera2_Y,Realsense:Camera2_Z,Realsense:Camera3_X,Realsense:Camera3_Y,Realsense:Camera3_Z,LeftHand1:IndexFinger1_X,LeftHand1:IndexFinger1_Y,LeftHand1:IndexFinger1_Z,LeftHand1:IndexFinger2_X,LeftHand1:IndexFinger2_Y,LeftHand1:IndexFinger2_Z,LeftHand1:IndexFinger3_X,LeftHand1:IndexFinger3_Y,LeftHand1:IndexFinger3_Z,LeftHand1:Thumb1_X,LeftHand1:Thumb1_Y,LeftHand1:Thumb1_Z,LeftHand1:Thumb2_X,LeftHand1:Thumb2_Y,LeftHand1:Thumb2_Z,LeftHand1:Thumb3_X,LeftHand1:Thumb3_Y,LeftHand1:Thumb3_Z,LeftHand1:Wrist1_X,LeftHand1:Wrist1_Y,LeftHand1:Wrist1_Z,LeftHand1:Wrist2_X,LeftHand1:Wrist2_Y,LeftHand1:Wrist2_Z,LeftHand1:Wrist3_X,LeftHand1:Wrist3_Y,LeftHand1:Wrist3_Z,LeftHand1:Wrist4_X,LeftHand1:Wrist4_Y,LeftHand1:Wrist4_Z,Cup:Corner1_X,Cup:Corner1_Y,Cup:Corner1_Z,Cup:Corner2_X,Cup:Corner2_Y,Cup:Corner2_Z,Cup:Corner3_X,Cup:Corner3_Y,Cup:Corner3_Z,Cup:Corner4_X,Cup:Corner4_Y,Cup:Corner4_Z,Cup:Corner5_X,Cup:Corner5_Y,Cup:Corner5_Z,Cup:Corner6_X,Cup:Corner6_Y,Cup:Corner6_Z,Cup:Corner7_X,Cup:Corner7_Y,Cup:Corner7_Z,Cup:Corner8_X,Cup:Corner8_Y,Cup:Corner8_Z,CerealBox:Corner1_X,CerealBox:Corner1_Y,CerealBox:Corner1_Z,CerealBox:Corner2_X,CerealBox:Corner2_Y,CerealBox:Corner2_Z,CerealBox:Corner3_X,CerealBox:Corner3_Y,CerealBox:Corner3_Z,CerealBox:Corner4_X,CerealBox:Corner4_Y,CerealBox:Corner4_Z,CerealBox:Corner5_X,CerealBox:Corner5_Y,CerealBox:Corner5_Z,CerealBox:Corner6_X,CerealBox:Corner6_Y,CerealBox:Corner6_Z,CerealBox:Corner7_X,CerealBox:Corner7_Y,CerealBox:Corner7_Z,CerealBox:Corner8_X,CerealBox:Corner8_Y,CerealBox:Corner8_Z
01924_color_1715716166.458540.png,8182,1715716166.459092,487.129059,164.199387,846.603882,543.59375,182.184311,809.135132,552.385986,133.282227,832.567078,475.226288,106.924217,843.107849,445.837097,85.799789,837.932373,412.402069,69.034035,839.635559,416.079773,170.123947,859.309387,387.798004,178.41748,854.497131,358.475433,179.947403,846.351013,305.166382,947.647522,1497.071167,251.368042,938.776794,1512.175293,200.649887,953.572144,1491.609863,197.452576,82.814415,922.417969,216.80275,85.062813,892.779907,226.139099,85.285011,873.287964,134.999573,77.173515,884.799316,162.057068,77.132423,872.174988,187.851151,73.89167,862.010681,147.681274,93.553047,945.150024,142.776093,130.406281,947.027771,108.715805,116.328613,935.62439,46.61142,106.238205,924.976379,275.939941,80.724251,893.910645,218.033218,67.450264,888.743286,212.750061,126.262085,894.601135,270.153442,128.01091,896.849792,210.893616,70.825684,792.327515,210.530823,141.380844,798.716003,278.63681,141.136429,801.858459,285.230988,77.002007,798.258972,,,,,,,,,,,,,,,,,,,,,,,,
01925_color_1715716166.491447.png,8185,1715716166.4890919,484.082001,163.328308,848.641174,540.319092,181.175659,810.936829,549.187744,132.381836,834.436462,472.141083,105.837357,845.085693,442.725189,84.766685,840.048584,409.159271,68.065445,841.833069,413.127594,169.286514,861.508118,384.841003,177.716232,856.796814,355.509033,179.354019,848.814697,305.171295,947.637146,1497.066406,251.36972,938.777466,1512.168335,200.636627,953.569153,1491.608521,197.795242,82.568542,922.429688,217.575119,85.067062,893.096252,226.529327,85.018082,873.339844,135.325714,76.874649,884.770447,162.353745,76.887405,872.238159,188.29744,73.597176,862.072266,147.93866,93.196953,944.781006,143.079483,130.01622,947.037415,109.054222,116.058136,935.414795,46.937931,106.20697,924.77832,276.457581,80.468857,893.734924,218.430511,67.267113,888.646729,213.230637,125.914734,894.513245,270.613037,127.868446,896.616577,211.02742,70.325279,792.410522,210.652039,140.930923,798.646484,278.913971,140.614746,801.526184,285.389496,76.557457,798.062439,,,,,,,,,,,,,,,,,,,,,,,,
01926_color_1715716166.524729.png,8189,1715716166.5290918,479.695068,162.432388,850.815796,535.812561,180.036835,812.943237,544.796875,131.463364,836.854431,467.705811,105.155609,847.840759,438.408691,83.859253,843.000122,405.02948,67.050262,845.059265,408.652863,168.756134,863.605835,380.417969,177.017532,858.826843,351.066437,178.42041,850.533997,305.170044,947.636169,1497.063354,251.371857,938.783447,1512.183105,200.662277,953.557617,1491.59082,198.155365,82.719528,921.893066,218.286484,84.760185,892.761353,226.798782,84.535553,872.852905,135.748337,76.546219,884.562256,162.729431,76.797501,871.885437,188.720901,73.308655,861.723755,148.3918,93.097214,944.562805,143.656418,129.95137,946.801514,109.550896,115.769333,935.375427,47.409,106.097061,924.583679,276.753754,80.229683,893.588806,218.713989,67.265862,888.146973,213.556503,125.749527,894.026489,270.950531,127.618477,896.318604,211.66832,69.826752,792.115356,211.37146,140.435593,798.066772,279.622253,139.933243,801.090027,285.9328,76.038445,798.019714,,,,,,,,,,,,,,,,,,,,,,,,
01927_color_1715716166.560025.png,8192,1715716166.5590918,476.664978,161.856323,852.419861,532.60968,179.286667,814.420532,541.687622,130.815247,838.663574,464.711975,104.513229,849.957275,435.425812,83.155365,845.492737,402.103577,66.381721,847.754456,405.697052,168.150223,865.237305,377.391998,176.561401,860.491577,348.024414,177.892853,852.26709,305.169037,947.624634,1497.059814,251.367477,938.777039,1512.186523,200.659927,953.550049,1491.594727,198.406616,82.786263,921.761108,218.44313,84.666306,892.721558,227.017349,84.393341,872.741821,136.035095,76.461708,884.486877,162.994705,76.856522,871.74823,189.008606,73.206795,861.631592,148.696762,93.116333,944.474976,143.983795,130.2267,946.527466,109.857933,116.071198,935.0896,47.700798,106.174965,924.434021,277.119446,79.864975,893.223083,219.338455,66.942474,888.188965,214.035492,125.546471,893.912109,271.410034,127.455276,896.006653,211.654495,69.666702,791.995117,211.53653,140.275192,797.952454,279.753418,139.644257,800.716064,286.088837,75.622017,797.39801,,,,,,,,,,,,,,,,,,,,,,,,
01928_color_1715716166.591387.png,8195,1715716166.5890918,473.983154,161.109909,854.032104,529.38678,178.201904,815.677368,538.555664,129.836777,840.107056,461.722076,103.841125,851.955444,432.421082,82.565666,847.940796,399.078156,65.688782,850.649658,403.284576,167.858612,867.750183,375.017456,176.48349,863.143616,345.529724,177.983429,855.200134,305.170654,947.636169,1497.059204,251.368103,938.779053,1512.169189,200.653702,953.538391,1491.599854,198.79007,82.818588,921.482727,218.569534,84.943886,892.736511,227.438141,84.478241,872.506653,136.383514,76.315453,884.384155,163.40506,76.820251,871.545349,189.387329,73.117599,861.478516,149.224808,93.24942,944.431885,144.515717,130.012192,946.432373,110.304939,115.906082,935.067505,48.09903,106.216766,924.315491,277.467529,80.030182,892.981201,219.512466,66.914536,888.035461,214.30188,125.58329,893.552917,271.665131,127.650467,895.621338,212.025604,69.45845,791.787903,211.759109,140.115463,797.583435,280.06311,139.601166,800.361084,286.58963,75.248619,797.15448,,,,,,,,,,,,,,,,,,,,,,,,
01929_color_1715716166.636198.png,8200,1715716166.6390917,468.422333,159.442017,855.71814,523.303162,176.126175,817.150513,532.508423,128.047501,842.210205,455.963074,102.230286,854.606384,426.769196,80.803322,851.191711,393.73465,63.593746,854.457336,398.04599,166.966446,870.171631,369.781464,175.945847,865.977722,340.243591,177.54834,858.411926,305.169312,947.637268,1497.066528,251.362411,938.78125,1512.169067,200.635712,953.575378,1491.599731,199.311401,82.753784,921.464355,219.319687,84.536034,891.866211,228.152466,84.343987,872.49762,136.904083,75.956619,884.466675,164.032059,76.575821,871.508057,189.983597,72.901031,861.440002,149.711456,93.1362,944.32843,144.883102,130.242035,946.179565,110.699738,116.20903,934.8172,48.54998,106.141708,924.098389,278.227661,80.368156,892.851929,219.643265,66.512032,887.749451,214.862991,125.449509,893.49176,272.081696,127.862274,895.473694,212.565659,69.385376,791.807434,212.032364,140.00087,797.583496,279.996277,140.198715,800.626892,287.019562,75.188393,797.380554,,,,,,,,,,,,,,,,,,,,,,,,
01930_color_1715716166.666615.png,8203,1715716166.6690917,464.110168,158.174789,856.095093,518.88031,174.562851,817.58075,528.069092,126.655937,843.093811,451.651947,101.014435,855.462463,422.723969,79.258682,852.173096,389.921326,61.529308,855.517029,394.047302,166.16658,870.62561,365.917603,175.507889,866.496033,336.298676,177.516525,859.107178,305.173523,947.637146,1497.064941,251.361938,938.779846,1512.168823,200.667221,953.544495,1491.584595,199.760086,82.833023,921.283264,219.840012,84.780037,892.118774,228.567337,84.451469,872.4729,137.167694,75.853401,884.471313,164.345474,76.414413,871.47876,190.285675,72.924301,861.265076,149.960022,93.055115,944.147522,145.363953,129.958542,946.161499,111.081726,115.837402,934.860535,48.871361,106.137054,924.064209,278.452484,80.687485,893.089111,220.52034,67.174271,888.169922,214.997787,125.655159,893.42511,272.112061,128.406036,895.379944,213.186172,69.153343,791.723816,212.459442,139.864853,797.376953,280.887573,139.562225,800.072937,287.622101,75.229233,797.569458,,,,,,,,,,,,,,,,,,,,,,,,
01931_color_1715716166.697184.png,8206,1715716166.699092,459.12149,156.520035,856.12915,513.810791,172.682068,817.781616,522.886169,124.975266,843.63031,446.454712,99.30114,855.763123,417.883575,77.344627,852.523254,385.304657,59.280693,855.879456,389.435333,165.341568,870.437805,361.474121,175.351639,866.327698,331.863708,177.756409,858.906921,305.169769,947.656189,1497.073242,251.362503,938.781433,1512.175171,200.646591,953.570801,1491.603271,200.107513,82.733704,921.2276,220.294052,84.942421,892.450317,228.915894,84.477295,872.527222,137.418884,75.870148,884.364807,164.628799,76.425499,871.380066,190.457825,72.912254,861.203491,150.210938,93.070534,944.128967,145.656921,129.950226,946.118286,111.37175,116.103889,934.686523,49.159374,106.200699,924.046326,278.952759,80.197212,892.860901,220.864273,66.834648,888.100037,215.42308,125.364571,893.227051,272.514923,127.870384,895.364197,213.262375,69.15361,791.633545,212.691483,139.801147,797.365356,281.126099,139.398636,799.99646,287.726624,75.054588,797.346436,,,,,,,,,,,,,,,,,,,,,,,,
01932_color_1715716166.727902.png,8209,1715716166.729092,453.293732,154.341003,855.892883,508.003113,170.614777,817.960754,516.943909,122.998009,843.975708,440.433777,97.208786,855.682678,412.272827,75.196106,852.259521,380.028229,56.452686,855.261292,383.993805,163.900208,870.150085,356.278351,174.57048,866.25238,326.684967,177.596085,858.947815,305.171326,947.649475,1497.077271,251.375198,938.786499,1512.18042,200.648087,953.591125,1491.608521,200.498047,82.94529,921.373596,220.615311,85.125519,892.806763,229.131683,84.523865,872.606201,137.658173,76.053619,884.56427,164.873566,76.445335,871.497986,190.634003,72.900658,861.35144,150.714996,93.448334,944.368652,146.050278,129.942047,945.961426,111.698654,116.24453,934.805054,49.461258,106.332512,924.208069,278.987122,80.095062,892.661072,221.190506,66.923218,888.276428,215.809372,125.484406,893.179565,272.88681,127.76989,895.21283,213.236801,69.000206,791.713379,212.90152,139.655975,797.301025,281.346924,139.118713,799.864136,287.730591,74.71907,797.273499,,,,,,,,,,,,,,,,,,,,,,,,
01933_color_1715716166.760862.png,8212,1715716166.7590919,446.873077,152.42038,855.439697,501.334778,168.381287,817.731201,510.128387,121.051888,844.471436,433.867859,95.29248,855.797424,405.915314,72.966362,852.548462,373.868134,54.035336,855.721375,378.072723,162.791855,869.61499,350.549072,174.216507,865.810242,320.87146,177.496109,858.491089,305.170471,947.642273,1497.064941,251.375381,938.796265,1512.187012,200.650757,953.594971,1491.609131,200.658005,82.811401,921.459045,220.721558,84.920242,892.966553,229.26561,84.418694,872.778198,137.813126,76.010246,884.590393,165.063705,76.263329,871.617859,190.877625,72.696167,861.476746,150.7453,93.211273,944.333557,146.157135,130.037704,946.22113,111.876328,116.160858,934.83905,49.661823,106.287567,924.207886,279.249542,80.244797,892.782837,221.303741,66.829277,888.368835,215.877487,125.443771,893.121948,272.999908,127.911301,895.181458,213.555115,68.691765,791.831299,212.979752,139.318756,797.267822,281.393982,139.0298,799.818237,287.993652,74.666275,797.428223,,,,,,,,,,,,,,,,,,,,,,,,
01934_color_1715716166.795924.png,8216,1715716166.7990918,437.432739,149.823044,855.349365,491.633118,165.319016,817.962891,500.0159,118.221893,845.140442,423.916107,92.78756,856.073303,396.047791,70.744408,853.047791,364.238342,51.424736,856.351013,369.391144,161.572617,869.870117,342.209076,173.847855,866.478027,312.15213,178.318222,859.30426,305.171875,947.651978,1497.079224,251.381866,938.800354,1512.189453,200.636261,953.602783,1491.612549,200.772217,82.537605,921.673401,220.518097,84.249344,892.271118,229.380936,84.308151,873.003479,137.917084,75.837509,884.730347,165.178574,76.066742,871.73761,191.057922,72.468513,861.633545,150.939972,93.168968,944.600952,146.315765,129.87088,946.332764,111.990761,116.026741,934.959717,49.773117,106.168114,924.288757,279.270172,80.20092,893.30603,221.283569,66.647423,888.523071,215.874664,125.240906,893.367859,273.04837,127.647591,895.668823,213.94873,68.646461,791.98645,213.227692,139.271713,797.550049,281.609222,138.99707,800.217957,288.010406,75.371071,797.517517,,,,,,,,,,,,,,,,,,,,,,,,
01935_color_1715716166.827036.png,8219,1715716166.8290918,429.975006,148.302399,855.582153,483.606445,163.243301,818.32312,491.558472,116.322357,845.90033,415.617889,91.615143,856.851379,387.560272,69.710487,854.010193,355.628204,51.044796,857.546997,362.408234,161.25676,870.781311,335.275269,174.048386,867.689941,305.204315,178.869293,860.793152,305.17926,947.660522,1497.075684,251.376205,938.796509,1512.185303,200.657471,953.586426,1491.608887,200.793396,82.337967,921.822693,220.361649,83.753418,891.756836,229.463562,84.232491,873.179626,137.952179,75.853386,884.82196,165.224121,75.972855,871.889526,191.061508,72.406754,861.733093,150.92392,93.069588,944.715515,146.301971,129.759003,946.480408,111.990761,115.91748,935.066284,49.789253,106.064529,924.376099,279.32074,79.906357,893.404846,221.400009,66.384811,888.370911,216.00972,125.293106,893.783936,273.214966,127.33197,895.851562,213.916336,68.69503,792.110779,213.338181,139.269531,797.76709,281.469482,139.06311,800.607239,287.989563,75.207138,797.631042,,,,,,,,,,,,,,,,,,,,,,,,
01936_color_1715716166.858251.png,8222,1715716166.8590918,421.970947,147.112457,856.079163,475.368896,161.509857,818.997498,482.906219,114.692474,847.035522,407.003571,90.621071,857.925476,378.863159,68.944298,855.414429,346.68985,51.046413,859.060608,354.639984,160.969727,871.181152,327.85495,174.022827,867.903137,297.719421,179.278473,861.123047,305.171783,947.646301,1497.070923,251.37973,938.799377,1512.186768,200.654755,953.573181,1491.61377,200.730774,82.280487,921.879883,220.112076,83.506317,891.373474,229.346512,84.156975,873.263,137.860611,75.720299,884.91272,165.122833,75.854248,871.963989,190.997131,72.314636,861.766663,150.87738,93.022614,944.779358,146.317413,129.5849,946.369019,111.981911,115.666885,935.255737,49.748928,106.068848,924.487244,279.170837,79.655388,893.438904,221.329422,66.277664,888.453735,215.895004,125.209511,893.846252,273.076263,127.137917,895.97583,213.89711,68.619102,792.144226,213.350479,139.189865,797.816528,282.291077,138.723129,800.126648,287.986389,75.084114,797.763,,,,,,,,,,,,,,,,,,,,,,,,
01937_color_1715716166.892073.png,8225,1715716166.8890917,413.680786,145.978638,856.936279,467.116882,159.863632,820.268433,474.224823,113.144905,848.588562,398.436157,89.410576,858.96228,370.085541,67.99369,856.534851,337.78833,50.261925,860.356628,346.661041,160.570892,871.777222,320.033447,173.861343,868.395142,290.148102,179.434738,861.684448,305.177277,947.662476,1497.079468,251.364716,938.781311,1512.179932,200.649094,953.5896,1491.600098,200.389114,82.275513,921.959656,220.213867,84.245346,892.27356,229.000977,83.772003,872.979492,137.577469,75.69915,885.050903,164.843704,75.748367,872.108093,190.701721,72.227417,861.90741,150.652191,93.109032,944.919617,146.075439,129.834305,946.575378,111.790215,115.767662,935.203247,49.478252,106.078407,924.639221,278.894531,79.653465,893.498535,220.81517,66.179558,888.609314,215.58461,125.175148,893.835876,272.761749,127.230095,895.905457,213.519547,68.352791,792.258728,213.022995,138.96521,797.763855,281.883728,138.460449,799.916809,287.514771,72.652809,798.907227,,,,,,,,,,,,,,,,,,,,,,,,
01938_color_1715716166.928469.png,8229,1715716166.9290917,403.305267,144.357361,858.417969,456.702148,157.902252,822.190002,463.184601,111.104111,850.575134,387.379791,88.230621,860.50592,358.732635,66.916725,857.891296,325.821747,49.022308,861.489136,336.638611,159.916702,873.135193,310.043945,174.034973,869.851624,280.772949,179.593826,862.809509,305.17215,947.656311,1497.082275,251.367783,938.77063,1512.175415,200.65303,953.547974,1491.605957,199.306519,80.672989,923.120178,219.04921,84.337318,892.614685,228.531937,83.790314,873.189819,137.183502,75.6278,885.226379,164.272842,75.690758,872.310669,190.261826,72.136871,862.168518,150.084503,93.068214,944.941528,145.579224,130.010345,946.670166,111.328842,115.809158,935.264526,48.950886,106.16748,924.711243,278.783722,80.222084,893.817932,220.34549,65.943512,888.66864,215.088226,125.102249,893.795959,272.245239,127.534943,895.650635,212.863449,67.876862,792.547058,211.709839,139.291351,798.312927,281.470978,137.943787,799.596802,286.970245,74.690346,797.721497,,,,,,,,,,,,,,,,,,,,,,,,
01939_color_1715716166.959466.png,8232,1715716166.959092,396.353485,143.206085,859.744934,449.614044,156.605865,823.885925,455.68631,109.704224,852.123474,379.874481,87.142731,861.514954,351.042816,66.215584,858.860352,317.878174,48.445923,862.19873,329.737122,159.282333,874.383789,303.440918,173.70015,870.904236,274.141663,179.413513,863.98175,305.167694,947.637695,1497.064453,251.366699,938.776917,1512.168335,200.659729,953.541748,1491.591064,198.991364,80.781158,922.978638,219.320343,84.350746,892.402771,228.132416,83.827888,873.150513,136.85321,75.637299,885.241028,163.919373,75.688293,872.219971,189.975449,72.17627,862.109375,149.903915,93.236702,945.03479,145.350769,129.930176,946.541809,110.934395,115.903694,935.454773,48.606285,106.201019,924.660706,278.261688,80.112572,893.670837,219.865356,66.320839,888.756531,214.604675,124.937958,893.332336,271.864075,127.84758,895.588379,212.639694,67.685577,792.509583,211.796234,138.391235,797.594666,281.227417,137.883377,799.401062,286.667358,74.636581,797.689026,,,,,,,,,,,,,,,,,,,,,,,,
01940_color_1715716166.991667.png,8235,1715716166.9890919,389.947754,142.042068,861.020813,443.428162,155.22847,825.484924,449.106781,108.349251,853.86969,373.232269,86.030487,862.707703,344.313538,65.19249,859.661682,311.074493,47.582184,862.772217,323.328522,158.45462,875.219421,297.189911,172.625549,871.449585,267.880066,178.932816,864.53717,305.167847,947.642212,1497.064087,251.364731,938.771729,1512.161865,200.643936,953.553467,1491.603271,199.152451,82.348106,922.13269,218.911972,84.256149,892.449585,227.903351,83.74453,873.082153,136.612793,75.69989,885.170593,163.647537,75.767517,872.098755,189.776627,72.030029,862.15448,149.578842,93.139435,944.762939,145.087875,130.137543,946.544922,110.61647,116.376656,935.223572,48.36937,106.363861,924.486938,278.050629,79.971176,893.485046,219.598907,66.339935,888.661987,214.538818,124.811829,893.311523,271.880859,127.388596,895.425171,212.336685,67.834381,792.453003,211.532837,138.485077,797.653076,280.988251,137.946838,799.326111,286.38559,74.736427,797.607727,,,,,,,,,,,,,,,,,,,,,,,,
01941_color_1715716167.027293.png,8239,1715716167.0290918,382.611389,140.634491,862.45166,436.551514,153.679138,827.580261,441.857941,106.81971,856.106873,365.683716,84.796432,864.136963,336.827911,63.961437,860.770264,303.486237,46.545403,863.400879,316.083771,157.309601,875.644531,290.176147,171.949814,871.774231,260.954712,178.451645,864.417419,305.172272,947.644775,1497.071899,251.375641,938.794434,1512.176147,200.651062,953.589417,1491.601196,199.073166,82.718292,921.82019,218.563248,84.475609,892.050293,227.634186,84.176704,872.85083,136.483139,75.97097,884.985596,163.491226,76.002167,871.945557,189.677902,72.31279,861.926819,149.581894,93.63102,944.734558,144.987396,130.701584,946.063721,110.516014,116.613396,934.961609,48.225128,106.604782,924.342529,277.715515,80.240517,893.278503,219.552216,66.646355,888.486389,214.214417,125.54467,893.206848,271.553894,128.208755,895.35199,212.348969,68.0028,792.217651,211.539734,138.708832,797.306824,280.278503,137.82132,798.904053,286.390106,75.041061,797.522766,,,,,,,,,,,,,,,,,,,,,,,,
01942_color_1715716167.058938.png,8242,1715716167.0590918,378.365875,139.626938,863.575623,432.475342,152.505539,828.886414,437.596283,105.676201,857.378174,361.318268,83.731926,864.979309,332.521851,63.082001,861.270447,299.063904,45.444305,863.639282,311.857666,156.264816,876.257568,285.890076,171.079025,872.29895,256.889801,177.542587,864.595032,305.178589,947.660095,1497.0802,251.375519,938.788513,1512.182617,200.649765,953.596802,1491.610107,198.98999,83.183907,921.805847,218.490524,84.671814,892.0271,227.62117,84.532455,872.953857,136.405777,76.097336,885.014832,163.441544,76.124947,872.042297,189.639801,72.427086,862.041504,149.462875,93.932678,944.747437,144.872314,130.990845,946.061646,110.461784,116.797264,934.873291,48.173946,106.808952,924.299316,277.764954,80.719376,893.026428,219.672028,66.906715,888.823547,214.165985,125.699966,893.240845,271.479034,128.4086,895.188171,212.0504,68.140785,792.256897,211.079254,138.838135,797.236755,284.27243,130.4617,802.847656,286.098358,75.458908,797.243103,,,,,,,,,,,,,,,,,,,,,,,,
01943_color_1715716167.095879.png,8246,1715716167.0990918,374.207092,138.50943,864.834229,428.493134,151.240005,830.315979,433.38559,104.426529,858.834839,357.057983,82.514557,866.105591,328.103577,61.938412,862.190369,294.681793,44.329075,864.438904,307.856903,155.336044,877.365601,282.052582,170.396042,873.408508,252.938187,176.965759,865.742004,305.164581,947.64624,1497.064697,251.371704,938.784546,1512.184326,200.661148,953.569702,1491.603638,198.972809,83.173492,921.861084,218.305756,84.699669,891.987671,227.515945,84.773033,873.08252,136.314392,76.020988,885.137817,163.363098,75.932457,872.249329,189.599838,72.366104,862.148499,149.387695,93.81559,944.891541,144.724747,130.946823,946.151001,110.328308,116.453156,935.210693,48.024017,106.62841,924.432495,277.721802,81.483803,893.250244,219.290741,67.557899,889.114807,213.702271,125.766617,893.072815,270.944092,129.268478,894.989258,212.144592,68.07177,792.404358,210.65416,138.692429,797.175293,284.305084,130.015778,803.167969,286.151733,75.844994,797.415649,,,,,,,,,,,,,,,,,,,,,,,,
01944_color_1715716167.128899.png,8249,1715716167.1290917,371.794983,137.656555,865.399353,426.125458,150.596939,831.151306,430.917114,103.727737,859.634583,354.558502,81.844444,866.608032,325.580719,61.532951,862.674622,292.212494,43.672638,864.717773,305.368469,154.701508,877.870239,279.611664,169.775635,873.86853,250.484192,176.148178,865.888489,305.166229,947.648254,1497.088135,251.373047,938.789612,1512.178833,200.6521,953.57782,1491.609741,198.934082,82.891281,922.037781,218.183716,84.367249,891.952881,227.453613,84.600151,873.173645,136.28299,75.790405,885.317993,163.262497,75.658943,872.516968,189.53035,72.175438,862.327698,149.314468,93.301758,944.9328,144.669159,130.527649,946.511719,110.268097,116.353767,935.381226,47.986069,106.344826,924.71051,277.674957,81.254578,893.368835,219.467758,67.024269,888.639893,213.71666,125.618217,893.51532,270.908691,129.047394,895.239441,212.024216,68.213104,792.501282,210.505905,138.831451,797.556763,284.321716,129.931442,803.661682,286.037292,75.88031,797.512451,,,,,,,,,,,,,,,,,,,,,,,,
01945_color_1715716167.160210.png,8252,1715716167.1590917,369.698822,137.232864,865.684204,424.286194,149.936905,831.562683,428.941467,103.134758,860.104187,352.541718,81.19912,866.809937,323.636536,60.839161,862.707886,290.206146,43.125957,864.430054,303.29187,154.151306,877.814514,277.411682,169.213425,873.734497,248.458954,175.5383,865.584167,305.179901,947.65741,1497.086182,251.376068,938.774353,1512.173462,200.63353,953.579834,1491.615845,198.8526,82.601151,922.439148,217.946487,83.871017,892.142517,227.276047,84.263458,873.489563,136.134781,75.626884,885.812988,163.164825,75.56871,872.835632,189.39328,72.080437,862.663879,149.319855,93.463417,945.597107,144.742661,130.196259,947.13678,110.327721,115.931671,935.776672,47.890186,106.283348,925.158508,277.456604,80.790192,893.587646,219.275009,66.593307,888.833862,213.672089,125.528198,894.147278,270.948914,128.924088,895.753662,211.765305,68.252281,792.809021,210.390732,138.841003,798.158264,284.295898,130.200012,803.915161,285.838318,75.799202,797.724304,,,,,,,,,,,,,,,,,,,,,,,,
01946_color_1715716167.191762.png,8255,1715716167.189092,368.102509,136.687988,865.516418,422.713928,149.389267,831.549622,427.301453,102.672676,860.335205,350.785156,80.916061,866.875793,321.979492,60.45203,862.678833,288.466187,42.86108,864.182373,301.516022,153.969772,877.511536,275.861755,168.530563,872.936279,246.700043,174.954315,864.813538,305.172974,947.648743,1497.072144,251.36792,938.785522,1512.177002,200.65564,953.552917,1491.60376,198.761902,82.338852,922.961487,217.849792,83.761551,892.772583,227.239075,84.313545,874.245605,136.025513,75.461212,886.220093,163.169388,75.325912,873.427246,189.362137,71.928314,863.201843,149.134109,92.845901,945.810974,144.608994,129.848358,947.624878,110.086937,116.005997,936.320068,47.821541,105.984879,925.506958,277.406097,80.81234,894.134583,219.177612,66.1987,889.310974,213.625122,125.231918,894.492554,270.857056,128.699295,896.31543,211.875153,67.84671,793.42981,210.458359,138.534866,798.541199,284.139648,130.223267,804.24054,285.927032,75.45871,798.367676,,,,,,,,,,,,,,,,,,,,,,,,
01947_color_1715716167.227942.png,8259,1715716167.229092,366.010071,136.001099,864.970032,420.881927,148.664322,831.249634,425.411896,102.04673,860.165527,348.874969,80.100677,866.291016,320.047089,59.507015,861.91272,286.425934,42.6264,862.735291,299.389862,153.011154,876.305786,273.625214,167.572403,871.486511,244.424973,173.643326,863.010742,305.177673,947.663025,1497.086914,251.370911,938.7901,1512.182007,200.6465,953.581726,1491.613281,198.690643,81.940842,923.807617,217.7397,83.181862,893.498596,227.208557,83.946587,875.139709,135.997421,75.016403,887.108459,163.146942,74.880646,874.316101,189.339371,71.460083,863.942261,149.084946,92.565323,946.682373,144.639648,129.492233,948.340576,110.054703,115.493416,937.162598,47.780766,105.8955,926.077148,277.551697,81.303352,894.858337,219.242661,65.619339,890.407837,213.488281,124.953201,895.447266,270.766022,128.109406,897.365662,212.126846,67.435745,794.230103,210.688568,138.105408,799.31665,283.66153,130.454956,804.864502,286.07132,75.187302,799.458801,,,,,,,,,,,,,,,,,,,,,,,,
